Date mutation,Nature mutation,Valeur fonciere,Voie,Commune,Code commune,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,25.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,25.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,25.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,28.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,,,,,681.0
16/07/2021,Vente,"339000,00",FORTUNAT,TOULOUSE,555,1.0,Maison,69.0,3.0,250.0
09/07/2021,Vente,"88000,00",VESTREPAIN,TOULOUSE,555,1.0,Maison,77.0,4.0,491.0
02/07/2021,Vente,"330000,00",JEAN CHAUBET,TOULOUSE,555,1.0,Maison,71.0,3.0,61.0
09/07/2021,Vente,"176000,00",VESTREPAIN,TOULOUSE,555,1.0,Maison,77.0,4.0,491.0
19/07/2021,Vente,"293945,00",LEON PAUL FIQUET,TOULOUSE,555,1.0,Maison,106.0,5.0,455.0
01/07/2021,Vente,"605200,00",BLAISE PASCAL,TOULOUSE,555,1.0,Maison,143.0,4.0,170.0
01/07/2021,Vente,"605200,00",BLAISE PASCAL,TOULOUSE,555,3.0,Dépendance,0.0,0.0,170.0
02/07/2021,Vente,"1365100,00",RASPAIL,TOULOUSE,555,1.0,Maison,256.0,10.0,684.0
02/07/2021,Vente,"1365100,00",RASPAIL,TOULOUSE,555,3.0,Dépendance,0.0,0.0,684.0
05/07/2021,Vente,"280000,00",NEGO GOUSSES,TOULOUSE,555,,,,,15.0
08/07/2021,Vente,"235000,00",AMPERE,TOULOUSE,555,2.0,Appartement,55.0,2.0,249.0
08/07/2021,Vente,"235000,00",AMPERE,TOULOUSE,555,1.0,Maison,70.0,4.0,188.0
09/07/2021,Vente,"253450,00",LOUIS PLANTADE,TOULOUSE,555,,,,,22.0
09/07/2021,Vente,"253450,00",LOUIS PLANTADE,TOULOUSE,555,1.0,Maison,130.0,4.0,362.0
28/06/2021,Vente,"1082000,00",JEAN RACINE,TOULOUSE,555,1.0,Maison,161.0,7.0,441.0
28/06/2021,Vente,"1082000,00",JEAN RACINE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,441.0
19/07/2021,Vente,"418000,00",DE BASSO CAMBO,TOULOUSE,555,1.0,Maison,136.0,5.0,520.0
19/07/2021,Vente,"418000,00",DE BASSO CAMBO,TOULOUSE,555,,,,,161.0
08/07/2021,Vente,"1,00",DE TUCAUT,TOULOUSE,555,,,,,185.0
16/07/2021,Vente,"562000,00",MARAN,TOULOUSE,555,1.0,Maison,120.0,4.0,108.0
16/07/2021,Vente,"562000,00",MARAN,TOULOUSE,555,3.0,Dépendance,0.0,0.0,108.0
16/07/2021,Vente,"562000,00",MARAN,TOULOUSE,555,3.0,Dépendance,0.0,0.0,108.0
21/07/2021,Vente,"620219,00",DES TROENES,TOULOUSE,555,1.0,Maison,84.0,4.0,591.0
13/07/2021,Vente,"380000,00",DES BRAVES,TOULOUSE,555,1.0,Maison,80.0,3.0,61.0
19/07/2021,Vente,"255000,00",DE LIFFARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,1025.0
19/07/2021,Vente,"255000,00",DE LIFFARD,TOULOUSE,555,1.0,Maison,80.0,4.0,1025.0
19/07/2021,Vente,"255000,00",DE LIFFARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,1025.0
20/07/2021,Vente,"634200,00",MARCEAU,TOULOUSE,555,1.0,Maison,94.0,7.0,130.0
15/07/2021,Vente,"470000,00",DES CARMES,TOULOUSE,555,1.0,Maison,162.0,5.0,3270.0
15/07/2021,Vente,"470000,00",DES CARMES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,3270.0
12/07/2021,Vente,"506590,00",GERMAINE CHAUMEL,TOULOUSE,555,1.0,Maison,135.0,4.0,650.0
12/07/2021,Vente,"506590,00",GERMAINE CHAUMEL,TOULOUSE,555,3.0,Dépendance,0.0,0.0,650.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,,,,,62.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,,,,,48.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,,,,,43.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,,,,,68.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,,,,,19.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,3.0,Dépendance,0.0,0.0,522.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,3.0,Dépendance,0.0,0.0,522.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,2.0,Appartement,56.0,2.0,522.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,2.0,Appartement,32.0,2.0,522.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,71.0,0.0,483.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,2.0,Appartement,73.0,3.0,869.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,3.0,Dépendance,0.0,0.0,869.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,3.0,Dépendance,0.0,0.0,869.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,2.0,Appartement,25.0,1.0,869.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,2.0,Appartement,145.0,5.0,869.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,,,,,254.0
20/07/2021,Vente,"850000,00",EDMOND ROSTAND,TOULOUSE,555,,,,,530.0
13/07/2021,Vente,"5850,00",DE FRONTON,TOULOUSE,555,,,,,45.0
19/07/2021,Vente,"974170,00",DES FONTAINES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,688.0
13/07/2021,Vente,"280000,00",DE FRONTON,TOULOUSE,555,3.0,Dépendance,0.0,0.0,600.0
13/07/2021,Vente,"280000,00",DE FRONTON,TOULOUSE,555,1.0,Maison,97.0,4.0,600.0
05/07/2021,Vente,"465000,00",D'ARMAGNAC,TOULOUSE,555,1.0,Maison,133.0,6.0,127.0
07/07/2021,Vente,"1500000,00",HENRI BARBUSSE,TOULOUSE,555,1.0,Maison,280.0,11.0,402.0
07/07/2021,Vente,"1500000,00",DE L OASIS,TOULOUSE,555,,,,,390.0
30/06/2021,Vente,"323000,00",DES PERVENCHES,TOULOUSE,555,1.0,Maison,74.0,4.0,310.0
16/07/2021,Vente,"774610,00",DES HETRES,TOULOUSE,555,1.0,Maison,193.0,5.0,655.0
16/07/2021,Vente,"774610,00",DES HETRES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,655.0
01/07/2021,Vente,"1000000,00",ACHILLE VIADIEU,TOULOUSE,555,1.0,Maison,140.0,5.0,354.0
08/07/2021,Vente,"98952,00",SAPPHO,TOULOUSE,555,1.0,Maison,77.0,4.0,186.0
08/07/2021,Vente,"98952,00",SAPPHO,TOULOUSE,555,,,,,86.0
20/07/2021,Vente,"432194,00",DE GABARDIE,TOULOUSE,555,1.0,Maison,150.0,7.0,550.0
20/07/2021,Vente,"432194,00",DE GABARDIE,TOULOUSE,555,,,,,13.0
30/06/2021,Vente,"326000,00",DU RHONE,TOULOUSE,555,1.0,Maison,147.0,5.0,315.0
30/06/2021,Vente,"326000,00",DU RHONE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,315.0
06/07/2021,Vente,"355000,00",DE LA CORSE,TOULOUSE,555,1.0,Maison,189.0,6.0,355.0
16/07/2021,Vente,"540000,00",NOEL BALLAY,TOULOUSE,555,3.0,Dépendance,0.0,0.0,319.0
16/07/2021,Vente,"540000,00",NOEL BALLAY,TOULOUSE,555,1.0,Maison,75.0,3.0,319.0
02/07/2021,Vente,"670000,00",MONIE,TOULOUSE,555,1.0,Maison,119.0,4.0,447.0
01/07/2021,Vente,"261790,00",DE MOULIS,TOULOUSE,555,1.0,Maison,70.0,4.0,390.0
02/07/2021,Vente,"234900,00",GASTON PLANTE,TOULOUSE,555,1.0,Maison,94.0,5.0,347.0
06/07/2021,Vente,"220000,00",DU PONT ST PIERRE,TOULOUSE,555,2.0,Appartement,28.0,1.0,38.0
06/07/2021,Vente,"220000,00",DU PONT ST PIERRE,TOULOUSE,555,2.0,Appartement,28.0,1.0,38.0
19/07/2021,Vente,"462730,00",CLAUDE VERNET,TOULOUSE,555,1.0,Maison,103.0,5.0,243.0
09/07/2021,Vente,"371200,00",DE MAZAYGUES,TOULOUSE,555,1.0,Maison,95.0,4.0,242.0
20/07/2021,Vente,"275000,00",DE CASTRES,TOULOUSE,555,1.0,Maison,86.0,3.0,185.0
20/07/2021,Vente,"275000,00",DE CASTRES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,185.0
13/07/2021,Vente,"34000,00",DES FRENES,TOULOUSE,555,1.0,Maison,72.0,4.0,504.0
05/07/2021,Vente,"100000,00",DE BASSO CAMBO,TOULOUSE,555,,,,,276.0
05/07/2021,Vente,"100000,00",DE BASSO CAMBO,TOULOUSE,555,,,,,379.0
15/07/2021,Vente,"278910,00",DE RAMELET MOUNDI,TOULOUSE,555,3.0,Dépendance,0.0,0.0,17.0
15/07/2021,Vente,"278910,00",DE RAMELET MOUNDI,TOULOUSE,555,1.0,Maison,65.0,3.0,243.0
28/06/2021,Vente,"1100000,00",LAPUJADE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,56.0,0.0,389.0
28/06/2021,Vente,"1100000,00",LAPUJADE,TOULOUSE,555,2.0,Appartement,130.0,4.0,389.0
28/06/2021,Vente,"1100000,00",LAPUJADE,TOULOUSE,555,2.0,Appartement,205.0,5.0,303.0
28/06/2021,Vente,"1100000,00",JOUBERT,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,80.0,0.0,91.0
28/06/2021,Vente,"1100000,00",JOUBERT,TOULOUSE,555,3.0,Dépendance,0.0,0.0,57.0
28/06/2021,Vente,"1100000,00",LAPUJADE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,43.0
28/06/2021,Vente,"1100000,00",LAPUJADE,TOULOUSE,555,2.0,Appartement,27.0,1.0,32.0
20/07/2021,Vente,"490000,00",DE L'ALLIER,TOULOUSE,555,1.0,Maison,126.0,5.0,567.0
20/07/2021,Vente,"490000,00",DE L'ALLIER,TOULOUSE,555,3.0,Dépendance,0.0,0.0,567.0
21/07/2021,Vente,"920000,00",SIROL,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,184.0,0.0,246.0
21/07/2021,Vente,"920000,00",SIROL,TOULOUSE,555,2.0,Appartement,16.0,1.0,246.0
21/07/2021,Vente,"920000,00",SIROL,TOULOUSE,555,2.0,Appartement,61.0,3.0,246.0
21/07/2021,Vente,"920000,00",SIROL,TOULOUSE,555,2.0,Appartement,45.0,2.0,246.0
21/07/2021,Vente,"920000,00",SIROL,TOULOUSE,555,2.0,Appartement,90.0,5.0,246.0
21/07/2021,Vente,"920000,00",SIROL,TOULOUSE,555,3.0,Dépendance,0.0,0.0,246.0
09/07/2021,Vente,"328830,00",DU MEDECIN COL CALBAIRAC,TOULOUSE,555,1.0,Maison,127.0,6.0,492.0
22/07/2021,Vente,"577830,00",EL ALAMEIN,TOULOUSE,555,3.0,Dépendance,0.0,0.0,172.0
22/07/2021,Vente,"577830,00",EL ALAMEIN,TOULOUSE,555,1.0,Maison,125.0,5.0,172.0
08/07/2021,Vente,"263400,00",JOSEPH MARIGNAC,TOULOUSE,555,,,,,294.0
22/07/2021,Vente,"393600,00",SARAH BERNHARDT,TOULOUSE,555,1.0,Maison,120.0,5.0,500.0
21/07/2021,Vente,"435000,00",DU CLAIR MATIN,TOULOUSE,555,1.0,Maison,62.0,3.0,319.0
21/07/2021,Vente,"435000,00",DU CLAIR MATIN,TOULOUSE,555,3.0,Dépendance,0.0,0.0,319.0
28/07/2021,Vente,"324200,00",PIERRE COT,TOULOUSE,555,1.0,Maison,100.0,4.0,274.0
27/07/2021,Vente,"439980,00",JOSEPH JACQUARD,TOULOUSE,555,1.0,Maison,60.0,3.0,213.0
19/07/2021,Vente,"530000,00",CLAIRE PAUILHAC,TOULOUSE,555,1.0,Maison,100.0,4.0,94.0
02/07/2021,Vente,"269025,00",DE L'ARTOIS,TOULOUSE,555,1.0,Maison,114.0,4.0,432.0
02/07/2021,Vente,"269025,00",DE L'ARTOIS,TOULOUSE,555,3.0,Dépendance,0.0,0.0,432.0
16/07/2021,Vente,"683920,00",PAUL FARRANDO,TOULOUSE,555,1.0,Maison,178.0,5.0,716.0
16/07/2021,Vente,"683920,00",PAUL FARRANDO,TOULOUSE,555,3.0,Dépendance,0.0,0.0,716.0
12/07/2021,Vente,"465000,00",DE LA FAOURETTE,TOULOUSE,555,2.0,Appartement,68.0,3.0,393.0
12/07/2021,Vente,"465000,00",DE LA FAOURETTE,TOULOUSE,555,2.0,Appartement,68.0,3.0,393.0
12/07/2021,Vente,"465000,00",DE LA FAOURETTE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,393.0
12/07/2021,Vente,"465000,00",DE LA FAOURETTE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,393.0
12/07/2021,Vente,"465000,00",DE LA FAOURETTE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,393.0
12/07/2021,Vente,"465000,00",DE LA FAOURETTE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,393.0
12/07/2021,Vente,"465000,00",DE LA FAOURETTE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,393.0
02/07/2021,Vente,"625000,00",MAURICE MELAT,TOULOUSE,555,1.0,Maison,168.0,5.0,544.0
02/07/2021,Vente,"625000,00",MAURICE MELAT,TOULOUSE,555,3.0,Dépendance,0.0,0.0,544.0
13/07/2021,Vente en l'état futur d'achèvement,"330000,00",DU CARRELOT,TOULOUSE,555,1.0,Maison,87.0,4.0,154.0
23/07/2021,Vente,"308680,00",DE REVEL,TOULOUSE,555,,,,,7717.0
13/07/2021,Vente,"1520000,00",FELIX DURRBACH,TOULOUSE,555,3.0,Dépendance,0.0,0.0,693.0
13/07/2021,Vente,"1520000,00",FELIX DURRBACH,TOULOUSE,555,1.0,Maison,230.0,6.0,693.0
13/07/2021,Vente,"1520000,00",FELIX DURRBACH,TOULOUSE,555,3.0,Dépendance,0.0,0.0,693.0
13/07/2021,Vente,"1520000,00",FELIX DURRBACH,TOULOUSE,555,3.0,Dépendance,0.0,0.0,693.0
19/07/2021,Vente,"314979,00",PAUL DEBAUGES,TOULOUSE,555,1.0,Maison,99.0,5.0,336.0
12/07/2021,Vente,"700000,00",D'AGDE,TOULOUSE,555,,,,,2960.0
12/07/2021,Vente,"700000,00",D'AGDE,TOULOUSE,555,,,,,239.0
12/07/2021,Vente,"700000,00",D'AGDE,TOULOUSE,555,,,,,18.0
12/07/2021,Vente,"700000,00",D'AGDE,TOULOUSE,555,,,,,883.0
09/07/2021,Vente,"585200,00",JEAN D'ALEMBERT,TOULOUSE,555,,,,,1463.0
09/07/2021,Vente,"492400,00",DU SERGENT VIGNE,TOULOUSE,555,1.0,Maison,110.0,3.0,350.0
13/07/2021,Vente,"460847,00",DES VITARELLES,TOULOUSE,555,,,,,149.0
13/07/2021,Vente,"460847,00",DES VITARELLES,TOULOUSE,555,,,,,47.0
13/07/2021,Vente,"460847,00",DES VITARELLES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,1160.0
13/07/2021,Vente,"460847,00",DES VITARELLES,TOULOUSE,555,1.0,Maison,167.0,8.0,1160.0
13/07/2021,Vente,"460847,00",DES VITARELLES,TOULOUSE,555,,,,,67.0
22/07/2021,Vente terrain à bâtir,"599393,00",DE FRONTON,TOULOUSE,555,,,,,684.0
22/07/2021,Vente terrain à bâtir,"599393,00",MOULIS,TOULOUSE,555,,,,,1547.0
20/07/2021,Vente,"160000,00",ST HYACINTHE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,135.0
20/07/2021,Vente,"160000,00",ST HYACINTHE,TOULOUSE,555,1.0,Maison,30.0,1.0,135.0
16/07/2021,Vente,"140000,00",MALAFOSSE,TOULOUSE,555,,,,,13.0
28/07/2021,Vente,"290000,00",DE LAVAUR,TOULOUSE,555,1.0,Maison,66.0,3.0,166.0
26/07/2021,Vente,"345350,00",DU LOUP,TOULOUSE,555,1.0,Maison,100.0,4.0,318.0
26/07/2021,Vente,"345350,00",DU LOUP,TOULOUSE,555,3.0,Dépendance,0.0,0.0,318.0
30/07/2021,Vente,"321500,00",DES SPORTS,TOULOUSE,555,1.0,Maison,86.0,4.0,198.0
12/07/2021,Vente,"851954,00",SOUFFLOT,TOULOUSE,555,1.0,Maison,171.0,8.0,397.0
12/07/2021,Vente,"851954,00",SOUFFLOT,TOULOUSE,555,3.0,Dépendance,0.0,0.0,397.0
12/07/2021,Vente,"330000,00",DU CONGO,TOULOUSE,555,1.0,Maison,64.0,4.0,92.0
12/07/2021,Vente,"330000,00",DU CONGO,TOULOUSE,555,,,,,102.0
19/07/2021,Vente,"371000,00",HENRI DESBALS,TOULOUSE,555,2.0,Appartement,70.0,2.0,270.0
19/07/2021,Vente,"371000,00",HENRI DESBALS,TOULOUSE,555,3.0,Dépendance,0.0,0.0,270.0
19/07/2021,Vente,"371000,00",HENRI DESBALS,TOULOUSE,555,2.0,Appartement,33.0,2.0,270.0
19/07/2021,Vente,"371000,00",HENRI DESBALS,TOULOUSE,555,3.0,Dépendance,0.0,0.0,270.0
28/07/2021,Vente,"283429,00",DE L IMPRIMERIE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,343.0
28/07/2021,Vente,"283429,00",DE L IMPRIMERIE,TOULOUSE,555,1.0,Maison,104.0,4.0,343.0
28/07/2021,Vente,"283429,00",DE L IMPRIMERIE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,343.0
07/07/2021,Vente,"200000,00",DES ORPELLIERES,TOULOUSE,555,1.0,Maison,92.0,5.0,408.0
07/07/2021,Vente,"200000,00",DES ORPELLIERES,TOULOUSE,555,,,,,657.0
06/07/2021,Vente,"349000,00",GEORGES BRASSENS,TOULOUSE,555,1.0,Maison,117.0,4.0,562.0
13/07/2021,Vente,"700000,00",DORTIS,TOULOUSE,555,1.0,Maison,145.0,7.0,1368.0
13/07/2021,Vente,"700000,00",DORTIS,TOULOUSE,555,,,,,26.0
13/07/2021,Vente,"700000,00",DORTIS,TOULOUSE,555,,,,,585.0
13/07/2021,Vente,"700000,00",DORTIS,TOULOUSE,555,,,,,611.0
13/07/2021,Vente,"700000,00",DORTIS,TOULOUSE,555,,,,,415.0
29/07/2021,Vente,"592855,00",PIERRE JARRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,679.0
29/07/2021,Vente,"592855,00",PIERRE JARRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,679.0
29/07/2021,Vente,"592855,00",PIERRE JARRE,TOULOUSE,555,1.0,Maison,114.0,4.0,679.0
26/07/2021,Vente,"531500,00",ALAIN GERBAULT,TOULOUSE,555,1.0,Maison,77.0,4.0,602.0
20/07/2021,Vente,"331200,00",DE RAMELET MOUNDI,TOULOUSE,555,1.0,Maison,63.0,3.0,255.0
02/08/2021,Vente,"678650,00",LOUISE ESPINASSE MONTGENET,TOULOUSE,555,1.0,Maison,155.0,6.0,447.0
02/08/2021,Vente,"678650,00",LOUISE ESPINASSE MONTGENET,TOULOUSE,555,3.0,Dépendance,0.0,0.0,447.0
02/07/2021,Vente,"265000,00",PIERRE FONS,TOULOUSE,555,1.0,Maison,101.0,4.0,306.0
02/07/2021,Vente,"265000,00",PIERRE FONS,TOULOUSE,555,3.0,Dépendance,0.0,0.0,306.0
22/07/2021,Vente,"252600,00",DU RENARD,TOULOUSE,555,1.0,Maison,71.0,3.0,438.0
03/08/2021,Vente,"180000,00",FINES,TOULOUSE,555,,,,,4.0
03/08/2021,Vente,"180000,00",CANY,TOULOUSE,555,2.0,Appartement,41.0,3.0,50.0
03/08/2021,Vente,"180000,00",FINES,TOULOUSE,555,,,,,60.0
03/08/2021,Vente,"180000,00",FINES,TOULOUSE,555,,,,,54.0
28/07/2021,Vente,"290000,00",DE VILLEFRANCHE,TOULOUSE,555,1.0,Maison,90.0,4.0,230.0
26/07/2021,Vente,"252000,00",BERNARD DE VENTADOUR,TOULOUSE,555,1.0,Maison,94.0,5.0,185.0
31/07/2021,Vente,"10000,00",ARTHUR HUC,TOULOUSE,555,,,,,97.0
31/07/2021,Vente,"80000,00",ARTHUR HUC,TOULOUSE,555,,,,,566.0
31/07/2021,Vente,"80000,00",ARTHUR HUC,TOULOUSE,555,,,,,10.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,43.0,2.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,35.0,0.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,35.0,2.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,120.0,5.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,30.0,1.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,35.0,1.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,30.0,1.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,25.0,1.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,45.0,2.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,40.0,1.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,30.0,1.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,30.0,2.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,40.0,2.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,35.0,2.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,30.0,1.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,35.0,1.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,30.0,1.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,70.0,0.0,529.0
13/07/2021,Vente,"2850000,00",DE L INDUSTRIE,TOULOUSE,555,2.0,Appartement,40.0,2.0,529.0
15/07/2021,Vente,"677000,00",DU CAILLOU GRIS,TOULOUSE,555,1.0,Maison,121.0,5.0,343.0
15/07/2021,Vente,"677000,00",DU CAILLOU GRIS,TOULOUSE,555,3.0,Dépendance,0.0,0.0,343.0
15/07/2021,Vente,"677000,00",DU CAILLOU GRIS,TOULOUSE,555,3.0,Dépendance,0.0,0.0,343.0
26/07/2021,Vente,"835000,00",JEAN D'ALEMBERT,TOULOUSE,555,1.0,Maison,210.0,7.0,830.0
26/07/2021,Vente,"835000,00",JEAN D'ALEMBERT,TOULOUSE,555,1.0,Maison,210.0,7.0,700.0
23/07/2021,Vente,"260000,00",DE LAVAUR,TOULOUSE,555,1.0,Maison,71.0,3.0,131.0
23/07/2021,Vente,"770000,00",DES PRINCES,TOULOUSE,555,1.0,Maison,150.0,7.0,238.0
29/07/2021,Vente,"200000,00",JEAN WEBER,TOULOUSE,555,1.0,Maison,83.0,4.0,146.0
29/07/2021,Vente,"200000,00",JEAN WEBER,TOULOUSE,555,3.0,Dépendance,0.0,0.0,146.0
13/07/2021,Vente,"369000,00",DU TARN,TOULOUSE,555,1.0,Maison,56.0,4.0,211.0
28/07/2021,Vente,"492000,00",D'ALENCON,TOULOUSE,555,1.0,Maison,99.0,5.0,346.0
30/07/2021,Vente,"400000,00",DU MUGUET,TOULOUSE,555,3.0,Dépendance,0.0,0.0,355.0
30/07/2021,Vente,"400000,00",DU MUGUET,TOULOUSE,555,1.0,Maison,66.0,4.0,355.0
29/07/2021,Vente,"495000,00",EL ALAMEIN,TOULOUSE,555,1.0,Maison,119.0,4.0,190.0
08/07/2021,Vente,"211800,00",FRANCOIS,TOULOUSE,555,,,,,130.0
30/07/2021,Vente,"509700,00",SAINT LIGORY,TOULOUSE,555,1.0,Maison,60.0,3.0,200.0
30/07/2021,Vente,"509700,00",SAINT LIGORY,TOULOUSE,555,3.0,Dépendance,0.0,0.0,200.0
30/07/2021,Vente,"330400,00",DE LA PROVIDENCE,TOULOUSE,555,1.0,Maison,66.0,3.0,112.0
16/07/2021,Vente,"319000,00",FORTUNE GASPAROTTO,TOULOUSE,555,1.0,Maison,88.0,4.0,319.0
16/07/2021,Vente,"319000,00",FORTUNE GASPAROTTO,TOULOUSE,555,,,,,49.0
04/08/2021,Vente,"399700,00",DE VILLEFRANCHE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,298.0
04/08/2021,Vente,"399700,00",DE VILLEFRANCHE,TOULOUSE,555,1.0,Maison,85.0,5.0,298.0
